Customer_ID;Date_purchase;Price
204;30/05/2014;30
204;11/06/2014;153
204;26/06/2014;137
205;15/06/2014;48
205;21/06/2014;156
205;15/06/2014;89
207;19/01/2014;195
207;19/03/2014;108
207;13/03/2014;36
207;18/03/2014;137
207;10/04/2014;217
207;03/04/2014;115
207;19/03/2014;115
207;15/04/2014;137
207;01/03/2014;159
207;05/02/2014;49
207;05/02/2014;32
207;05/02/2014;86
207;15/04/2014;210
207;19/02/2014;43
207;20/04/2014;94
208;28/11/2013;223
208;11/06/2014;325
208;08/02/2014;447
208;09/05/2014;366
208;10/03/2014;264
208;22/02/2014;366
209;19/06/2014;324
209;22/06/2014;49
210;03/11/2013;210
210;09/11/2013;82
210;09/11/2013;292
210;09/11/2013;350
210;05/11/2013;93
210;09/11/2013;280
210;10/11/2013;82
211;03/02/2014;2170
212;01/05/2014;413
212;07/05/2014;385
212;15/06/2014;303
212;25/06/2014;330
212;22/05/2014;441
212;26/06/2014;248
213;15/12/2013;37
213;06/01/2014;152
213;15/04/2014;120
213;03/03/2014;50
213;19/04/2014;152
213;07/02/2014;69
213;31/12/2013;33
213;16/04/2014;57
213;03/02/2014;57
213;28/01/2014;69
213;16/03/2014;114
213;08/04/2014;31
213;13/02/2014;95
213;18/02/2014;50
213;21/05/2014;35
214;30/01/2014;371
214;04/02/2014;800
214;11/06/2014;714
215;10/03/2014;88
215;20/03/2014;322
215;10/05/2014;58
215;25/03/2014;234
215;11/06/2014;191
215;04/04/2014;206
215;24/06/2014;58
215;20/05/2014;29
215;17/05/2014;382
215;16/04/2014;88
215;30/06/2014;206
215;20/04/2014;382
215;13/04/2014;132
215;23/04/2014;146
216;04/01/2014;61
217;13/03/2014;522
217;29/06/2014;500
217;27/06/2014;68
217;21/06/2014;545
217;10/06/2014;49
217;16/04/2014;228
217;30/03/2014;204
218;13/02/2014;471
218;15/04/2014;314
218;15/05/2014;471
218;18/05/2014;246
218;07/03/2014;246
218;15/04/2014;560
218;25/03/2014;583
218;12/06/2014;471
219;19/05/2014;48
219;05/06/2014;39
219;15/06/2014;51
219;07/06/2014;38
219;19/06/2014;34
219;19/06/2014;36
219;30/05/2014;64
219;09/06/2014;61
219;06/06/2014;71
219;27/05/2014;67
219;25/05/2014;41
219;01/06/2014;87
219;24/05/2014;93
219;28/05/2014;87
219;21/06/2014;71
220;21/01/2014;494
220;21/02/2014;130
220;03/02/2014;754
220;10/02/2014;650
220;05/02/2014;364
220;02/03/2014;469
220;12/02/2014;390
220;16/02/2014;182
220;30/01/2014;312
220;27/01/2014;780
220;21/02/2014;130
220;19/02/2014;52
220;23/01/2014;52
220;06/03/2014;780
220;12/02/2014;39
220;12/03/2014;390
222;31/05/2014;676
222;28/06/2014;946
222;08/06/2014;225
222;30/06/2014;1307
222;08/06/2014;811
222;21/06/2014;405
222;23/06/2014;1261
223;20/02/2014;38
223;10/04/2014;597
223;07/03/2014;701
223;21/02/2014;753
223;05/04/2014;571
224;04/11/2013;427
224;08/05/2014;148
224;21/01/2014;260
225;04/11/2013;644
225;18/12/2013;111
225;27/12/2013;222
225;18/11/2013;289
225;28/12/2013;333
226;08/12/2013;170
226;17/06/2014;981
226;15/04/2014;256
226;14/04/2014;1152
226;12/02/2014;170
226;29/12/2013;298
226;08/04/2014;214
226;23/05/2014;342
227;07/06/2014;249
227;25/06/2014;43
227;30/06/2014;232
227;18/06/2014;86
228;04/11/2013;502
228;10/06/2014;184
228;16/06/2014;301
228;03/03/2014;284
228;26/02/2014;317
228;04/03/2014;200
228;#######;267
228;04/03/2014;452
228;03/05/2014;184
228;23/03/2014;452
228;05/03/2014;502
228;24/12/2013;351
228;29/01/2014;452
228;18/02/2014;351
229;15/03/2014;72
229;08/04/2014;299
229;18/06/2014;113
229;28/03/2014;123
229;20/05/2014;41
229;16/05/2014;207
229;03/06/2014;30
229;06/06/2014;196
229;01/04/2014;103
230;13/05/2014;276
230;26/05/2014;477
230;17/05/2014;326
230;19/05/2014;125
230;15/06/2014;729
232;28/03/2014;#######
232;24/05/2014;1063
232;29/05/2014;1012
232;17/04/2014;405
232;26/06/2014;962
232;27/06/2014;101
232;13/05/2014;354
233;21/11/2013;1062
233;30/11/2013;177
233;06/02/2014;247
233;29/04/2014;495
233;13/03/2014;177
233;29/05/2014;602
234;18/12/2013;554
234;11/02/2014;110
234;22/01/2014;288
234;06/01/2014;510
234;07/02/2014;554
234;08/02/2014;510
234;05/02/2014;465
234;25/01/2014;643
234;11/01/2014;288
234;15/01/2014;266
234;04/01/2014;32
234;12/01/2014;88
234;19/01/2014;399
234;29/12/2013;110
234;25/01/2014;621
234;15/02/2014;133
235;28/11/2013;42
235;18/01/2014;404
235;13/01/2014;340
235;17/01/2014;489
235;27/12/2013;532
235;03/12/2013;489
235;26/12/2013;319
235;16/02/2014;127
235;21/02/2014;404
235;27/01/2014;617
235;14/01/2014;340
235;20/01/2014;383
235;25/01/2014;447
235;24/12/2013;596
235;29/11/2013;553
235;20/02/2014;340
235;02/03/2014;469
236;05/11/2013;55
236;16/02/2014;37
236;12/04/2014;537
236;23/01/2014;500
236;22/02/2014;259
236;28/12/2013;519
236;30/06/2014;482
236;06/11/2013;407
237;03/12/2013;265
237;08/12/2013;603
237;10/05/2014;193
237;08/12/2013;96
237;28/04/2014;362
237;17/05/2014;386
238;03/02/2014;1203
238;08/04/2014;89
238;18/04/2014;400
240;21/05/2014;772
240;28/05/2014;540
240;29/05/2014;30
240;18/06/2014;103
241;06/01/2014;32
241;06/01/2014;118
241;08/01/2014;107
241;09/01/2014;129
241;08/01/2014;258
241;07/01/2014;323
241;10/01/2014;48
241;11/01/2014;32
241;08/01/2014;53
241;12/01/2014;194
243;16/02/2014;166
243;14/03/2014;954
243;09/05/2014;705
243;22/03/2014;622
243;29/06/2014;996
243;12/03/2014;539
243;31/05/2014;332
245;25/11/2013;703
245;07/01/2014;486
245;03/12/2013;108
245;01/01/2014;730
245;16/12/2013;784
245;31/12/2013;351
245;26/11/2013;30
245;30/12/2013;81
245;26/11/2013;432
245;27/11/2013;432
245;26/12/2013;81
245;19/12/2013;30
245;01/12/2013;162
245;11/12/2013;784
245;17/12/2013;108
245;12/12/2013;162
245;07/01/2014;351
247;24/02/2014;224
247;23/04/2014;104
247;19/03/2014;119
247;08/05/2014;224
247;25/06/2014;254
247;09/04/2014;104
248;08/04/2014;419
248;08/05/2014;180
248;03/05/2014;48
248;13/05/2014;99
248;05/05/2014;579
249;20/06/2014;664
249;22/06/2014;78
250;27/12/2013;472
250;15/05/2014;279
250;26/01/2014;451
250;15/06/2014;515
250;10/03/2014;85
250;12/04/2014;151
250;30/04/2014;42
250;07/03/2014;601
250;26/05/2014;151
250;08/03/2014;64
250;30/04/2014;64
250;29/12/2013;386
250;28/12/2013;622
250;24/04/2014;31
250;17/04/2014;601
250;04/02/2014;537
250;20/06/2014;494
251;24/12/2013;583
251;03/02/2014;262
251;31/03/2014;467
251;05/02/2014;59
251;10/02/2014;876
251;19/03/2014;846
251;17/02/2014;59
251;02/02/2014;175
251;28/01/2014;59
251;03/05/2014;350
251;08/05/2014;175
251;01/01/2014;408
251;06/04/2014;671
251;22/04/2014;146
251;30/12/2013;146
251;12/05/2014;175
251;14/05/2014;59
252;07/02/2014;315
252;04/04/2014;150
252;04/04/2014;288
252;07/02/2014;123
252;08/04/2014;192
252;23/03/2014;384
252;19/02/2014;384
252;01/05/2014;192
252;21/02/2014;302
252;25/05/2014;288
252;15/05/2014;41
252;09/06/2014;164
252;28/03/2014;41
252;31/03/2014;179
252;22/05/2014;29
252;04/06/2014;192
252;20/06/2014;246
254;17/04/2014;606
254;29/05/2014;38
254;07/05/2014;539
254;27/05/2014;337
254;09/06/2014;89
258;05/03/2014;369
258;23/04/2014;178
258;22/05/2014;217
258;25/04/2014;381
258;24/05/2014;190
258;07/03/2014;203
258;02/05/2014;357
258;07/06/2014;217
258;09/05/2014;114
258;12/05/2014;30
258;27/06/2014;178
258;08/05/2014;38
258;27/05/2014;46
259;15/02/2014;240
259;22/05/2014;280
259;05/05/2014;270
259;05/05/2014;240
259;01/03/2014;208
259;08/03/2014;301
259;07/04/2014;125
259;02/03/2014;280
259;17/05/2014;36
259;30/05/2014;156
259;26/02/2014;197
259;03/06/2014;260
259;16/02/2014;31
259;08/04/2014;249
259;17/05/2014;156
259;05/03/2014;38
259;20/06/2014;260
261;15/04/2014;99
261;15/05/2014;227
261;29/04/2014;128
261;02/06/2014;39
261;23/05/2014;237
261;20/05/2014;119
261;30/04/2014;69
261;18/06/2014;148
261;15/04/2014;237
261;23/06/2014;208
261;#######;79
261;22/05/2014;247
261;07/05/2014;79
262;21/06/2014;327
263;09/06/2014;796
263;22/06/2014;579
264;26/05/2014;63
264;14/06/2014;552
266;07/05/2014;74
266;26/06/2014;215
266;29/05/2014;131
266;01/06/2014;41
266;21/05/2014;65
266;25/05/2014;112
266;28/06/2014;93
267;12/12/2013;379
267;26/06/2014;696
267;23/02/2014;253
268;13/02/2014;994
268;22/04/2014;885
269;31/01/2014;110
269;07/02/2014;121
269;19/02/2014;40
269;23/02/2014;127
269;11/04/2014;98
269;07/03/2014;45
269;24/04/2014;121
269;18/02/2014;86
269;05/02/2014;81
269;29/05/2014;174
269;14/02/2014;63
269;29/04/2014;133
269;14/02/2014;156
269;27/06/2014;76
270;22/12/2013;418
270;29/05/2014;499
270;28/05/2014;518
271;10/04/2014;465
271;23/06/2014;317
271;07/06/2014;37
271;28/06/2014;428
271;23/04/2014;446
271;13/05/2014;279
271;19/06/2014;446
271;27/06/2014;335
275;03/12/2013;238
275;12/02/2014;48
275;12/01/2014;298
275;10/06/2014;398
275;11/04/2014;278
275;31/05/2014;477
275;15/01/2014;179
275;11/06/2014;318
275;31/01/2014;318
275;25/01/2014;139
276;18/04/2014;139
276;20/05/2014;191
276;25/04/2014;487
276;13/05/2014;522
276;;174
276;18/05/2014;487
276;18/04/2014;174
276;23/05/2014;34
276;13/06/2014;522
276;02/06/2014;31
277;29/12/2013;202
277;30/12/2013;29
277;04/02/2014;145
277;28/06/2014;433
277;12/06/2014;664
277;11/03/2014;57
277;21/02/2014;607
278;13/03/2014;531
278;25/05/2014;256
278;29/04/2014;457
278;06/06/2014;421
278;08/05/2014;367
278;04/04/2014;238
278;04/04/2014;183
278;30/04/2014;238
278;24/04/2014;494
279;03/05/2014;564
279;24/06/2014;41
279;04/05/2014;116
279;03/05/2014;467
279;03/06/2014;544
279;11/05/2014;45
279;22/06/2014;194
279;17/05/2014;155
281;04/03/2014;151
281;07/04/2014;408
281;19/04/2014;60
281;08/05/2014;287
281;13/05/2014;271
281;17/06/2014;90
282;09/11/2013;89
282;07/02/2014;71
282;31/12/2013;71
282;07/01/2014;483
282;20/11/2013;483
282;29/11/2013;89
282;28/11/2013;269
282;12/11/2013;304
282;20/01/2014;250
282;05/01/2014;233
282;29/11/2013;376
282;22/03/2014;179
282;08/03/2014;286
282;03/01/2014;107
282;22/12/2013;250
282;22/01/2014;107
282;11/12/2013;322
282;09/04/2014;322
284;10/12/2013;35
284;Date_purchase;Price
284;08/03/2014;286
284;06/03/2014;286
284;04/01/2014;394
284;28/01/2014;126
285;07/02/2014;155
285;05/05/2014;178
285;18/03/2014;400
285;02/03/2014;377
285;28/05/2014;333
285;05/05/2014;111
285;12/03/2014;
285;18/04/2014;66
285;12/02/2014;66
285;10/05/2014;644
285;14/02/2014;578
287;29/12/2013;307
287;22/01/2014;384
287;19/02/2014;768
287;30/12/2013;230
287;12/03/2014;409
288;31/03/2014;79
288;23/06/2014;217
288;28/05/2014;237
288;23/06/2014;296
288;07/05/2014;474
289;10/11/2013;31
289;07/05/2014;208
289;05/04/2014;164
289;16/05/2014;76
289;21/11/2013;317
289;03/02/2014;251
289;11/12/2013;120
289;22/12/2013;295
289;06/06/2014;328
289;04/03/2014;46
289;01/01/2014;54
289;13/02/2014;284
289;20/02/2014;44
289;06/06/2014;218
289;02/12/2013;142
289;20/12/2013;317
289;04/02/2014;284
289;18/06/2014;132
291;21/04/2014;200
291;02/06/2014;73
291;13/05/2014;127
291;18/05/2014;33
291;23/06/2014;46
291;19/06/2014;73
291;19/06/2014;160
291;16/06/2014;48
292;14/05/2014;218
292;05/06/2014;1090
293;26/02/2014;234
293;05/03/2014;468
293;14/05/2014;107
293;19/05/2014;276
293;09/05/2014;42
293;26/05/2014;148
294;06/06/2014;312
294;30/06/2014;104
294;09/06/2014;329
295;24/11/2013;300
295;19/04/2014;531
295;09/01/2014;600
295;17/02/2014;369
295;02/01/2014;369
295;09/05/2014;254
295;27/05/2014;69
295;23/04/2014;278
295;02/01/2014;531
295;27/04/2014;554
297;03/03/2014;266
297;24/03/2014;83
297;26/06/2014;200
297;06/06/2014;349
297;23/04/2014;466
297;29/06/2014;133
297;01/04/2014;33
298;18/06/2014;409
298;;153
298;29/06/2014;460
298;24/06/2014;153
298;21/06/2014;68
299;25/01/2014;141
299;26/04/2014;425
299;Date_purchase;Price
299;08/06/2014;165
299;08/06/2014;94
299;02/04/2014;48
299;13/03/2014;661
299;20/03/2014;472
300;11/04/2014;1203
300;27/05/2014;740
300;28/05/2014;371
300;09/06/2014;1389
300;28/06/2014;555
300;02/05/2014;185
300;20/05/2014;648
300;14/04/2014;833
301;17/03/2014;110
301;08/06/2014;367
301;21/04/2014;49
301;09/04/2014;196
301;29/06/2014;343
303;21/02/2014;1314
304;24/11/2013;438
304;07/06/2014;694
304;13/03/2014;109
304;10/06/2014;109
304;30/05/2014;804
307;04/03/2014;1273
307;07/06/2014;538
307;19/05/2014;1125
307;20/03/2014;342
307;27/06/2014;1370
307;25/06/2014;440
309;21/01/2014;165
309;14/06/2014;213
309;17/03/2014;354
309;16/02/2014;496
309;09/03/2014;591
309;16/05/2014;591
310;21/05/2014;711
310;07/06/2014;575
311;04/11/2013;223
311;06/02/2014;74
312;30/01/2014;388
312;31/05/2014;220
312;21/04/2014;371
313;05/03/2014;1231
313;10/04/2014;461
314;09/05/2014;946
314;16/06/2014;811
314;21/06/2014;912
314;12/06/2014;473
315;05/12/2013;546
315;26/01/2014;1093
315;11/03/2014;1242
315;22/05/2014;49
315;06/05/2014;994
315;01/01/2014;397
315;01/02/2014;298
315;02/03/2014;894
315;19/03/2014;795
315;31/01/2014;397
315;19/05/2014;745
315;12/05/2014;845
315;30/12/2013;646
316;03/04/2014;269
316;12/04/2014;47
316;07/04/2014;332
317;29/01/2014;369
317;31/03/2014;801
317;05/03/2014;339
319;10/12/2013;594
319;18/02/2014;54
319;07/02/2014;
319;23/02/2014;1404
319;22/04/2014;216
319;19/01/2014;864
319;01/06/2014;432
319;14/01/2014;1458
319;18/05/2014;270
319;03/02/2014;756
319;31/03/2014;1297
319;11/04/2014;756
319;01/05/2014;918
320;06/02/2014;3457
320;01/04/2014;3457
325;06/01/2014;678
325;30/03/2014;285
325;07/01/2014;392
325;01/04/2014;357
325;29/06/2014;1000
326;23/11/2013;662
326;08/06/2014;898
326;08/04/2014;614
326;23/03/2014;331
326;03/12/2013;378
326;18/01/2014;520
326;26/05/2014;1182
326;08/12/2013;141
326;08/02/2014;756
327;15/05/2014;110
327;24/05/2014;1068
327;31/05/2014;957
328;06/06/2014;638
328;21/06/2014;863
328;07/06/2014;825
330;28/12/2013;66
330;01/03/2014;345
330;24/02/2014;493
330;28/03/2014;395
330;20/02/2014;214
330;16/03/2014;246
330;14/05/2014;197
330;17/02/2014;246
330;16/03/2014;428
330;01/05/2014;214
330;05/02/2014;444
330;13/01/2014;50
330;05/04/2014;197
330;11/02/2014;164
330;17/05/2014;329
330;20/04/2014;493
330;17/05/2014;32
333;04/12/2013;140
333;04/12/2013;65
333;04/12/2013;205
333;04/12/2013;149
333;04/12/2013;158
333;04/12/2013;215
333;04/12/2013;112
333;04/12/2013;280
333;04/12/2013;168
333;04/12/2013;56
334;30/11/2013;441
334;11/06/2014;220
334;05/04/2014;220
334;24/03/2014;47
334;12/05/2014;362
334;12/01/2014;110
334;22/01/2014;173
334;15/04/2014;236
334;24/06/2014;473
334;07/06/2014;284
334;24/05/2014;220
334;30/05/2014;94
334;22/06/2014;347
335;19/02/2014;49
335;06/04/2014;99
335;07/03/2014;116
335;27/02/2014;116
335;12/06/2014;282
335;16/06/2014;182
335;09/04/2014;215
335;17/06/2014;365
336;31/12/2013;162
336;22/01/2014;486
336;22/04/2014;162
336;23/02/2014;649
336;05/03/2014;54
336;21/02/2014;378
336;26/03/2014;1569
336;05/05/2014;270
338;16/03/2014;626
338;Date_purchase;Price
340;05/01/2014;209
340;11/04/2014;147
340;29/01/2014;32
340;04/02/2014;233
340;28/03/2014;196
340;30/06/2014;172
340;09/05/2014;172
341;22/03/2014;251
341;10/04/2014;106
341;23/03/2014;251
341;13/06/2014;261
341;12/05/2014;38
342;05/04/2014;132
342;06/05/2014;429
342;22/05/2014;462
342;28/04/2014;363
342;27/05/2014;66
342;10/04/2014;165
342;28/04/2014;247
342;15/05/2014;99
342;25/04/2014;132
342;07/06/2014;445
343;27/03/2014;354
343;16/04/2014;380
343;03/04/2014;101
344;10/11/2013;255
344;12/11/2013;405
344;10/11/2013;165
344;17/11/2013;390
344;18/11/2013;240
345;16/11/2013;3856
345;09/05/2014;3856
346;30/05/2014;827
346;24/06/2014;724
348;07/12/2013;1239
348;28/03/2014;1156
348;01/06/2014;991
348;10/06/2014;1032
348;19/04/2014;578
348;14/01/2014;784
348;29/05/2014;991
348;20/03/2014;1032
348;21/06/2014;784
348;28/02/2014;82
348;14/02/2014;82
351;02/04/2014;5769
352;03/02/2014;559
352;25/03/2014;782
353;18/01/2014;169
353;31/01/2014;226
353;24/06/2014;264
353;24/04/2014;509
353;31/03/2014;509
353;20/04/2014;113
353;27/01/2014;566
353;12/03/2014;151
353;13/04/2014;245
355;21/02/2014;212
355;02/04/2014;125
355;26/03/2014;
355;27/04/2014;67
356;07/12/2013;44
356;14/01/2014;659
356;04/03/2014;549
356;09/12/2013;329
356;16/03/2014;302
357;11/04/2014;165
357;21/04/2014;174
357;13/04/2014;29
357;15/04/2014;47
357;11/04/2014;174
357;01/05/2014;223
357;15/04/2014;262
357;01/05/2014;58
358;08/12/2013;2725
358;06/06/2014;1362
360;24/06/2014;585
360;26/06/2014;351
362;10/05/2014;854
362;15/06/2014;498
362;30/05/2014;712
362;15/06/2014;71
362;20/05/2014;1068
362;22/05/2014;926
362;19/06/2014;356
363;03/12/2013;49
363;10/12/2013;85
363;14/12/2013;34
363;06/03/2014;49
363;22/03/2014;195
363;04/01/2014;38
363;23/05/2014;317
364;30/03/2014;256
364;27/05/2014;90
364;29/06/2014;105
364;24/05/2014;272
365;19/01/2014;51
365;06/04/2014;413
365;23/03/2014;327
365;29/04/2014;206
365;24/04/2014;361
366;03/06/2014;42
366;17/06/2014;256
367;23/06/2014;259
368;04/02/2014;245
368;04/02/2014;352
368;23/03/2014;322
368;21/06/2014;153
369;25/05/2014;192
369;01/06/2014;256
369;23/06/2014;513
370;07/01/2014;365
370;25/04/2014;228
371;27/05/2014;281
371;29/06/2014;401
371;05/06/2014;80
371;28/06/2014;100
371;24/06/2014;40
371;27/06/2014;260
371;13/06/2014;481
371;;100
371;12/06/2014;180
371;19/06/2014;381
372;02/02/2014;350
373;01/05/2014;321
373;25/06/2014;74
373;23/05/2014;148
377;19/03/2014;1359
378;25/01/2014;346
378;19/05/2014;665
378;Date_purchase;Price
379;15/12/2013;130
379;03/04/2014;250
379;14/04/2014;59
379;11/03/2014;178
380;25/12/2013;128
380;19/03/2014;132
380;01/03/2014;59
380;10/03/2014;79
380;16/02/2014;95
380;12/02/2014;138
380;24/04/2014;132
380;24/06/2014;116
381;08/02/2014;149
381;01/03/2014;35
381;25/06/2014;29
382;18/06/2014;205
383;05/04/2014;94
383;14/04/2014;242
383;27/05/2014;282
383;20/06/2014;242
383;05/06/2014;403
383;29/06/2014;242
383;16/06/2014;94
383;13/06/2014;161
383;20/05/2014;336
384;30/03/2014;78
384;25/05/2014;446
384;29/04/2014;420
384;22/04/2014;761
384;21/06/2014;709
384;05/04/2014;709
384;17/04/2014;420
384;27/05/2014;735
384;30/05/2014;499
384;03/05/2014;656
385;21/04/2014;232
385;26/06/2014;1006
385;10/06/2014;774
385;09/05/2014;309
385;14/05/2014;387
386;04/03/2014;115
386;02/05/2014;371
386;04/03/2014;214
387;14/11/2013;278
387;19/01/2014;44
387;08/02/2014;317
387;11/12/2013;119
387;06/02/2014;212
387;;66
389;25/03/2014;315
389;11/06/2014;52
389;19/05/2014;438
389;07/04/2014;122
389;29/05/2014;421
390;04/04/2014;474
390;09/06/2014;114
390;12/05/2014;98
390;22/06/2014;392
390;27/05/2014;310
390;01/06/2014;327
390;30/06/2014;98
390;07/05/2014;49
391;26/11/2013;316
391;29/04/2014;422
391;19/03/2014;211
391;15/06/2014;879
391;04/06/2014;738
391;18/02/2014;1020
392;30/12/2013;1211
392;25/05/2014;421
392;14/02/2014;158
392;20/03/2014;737
392;04/01/2014;526
392;27/01/2014;842
392;26/03/2014;632
392;09/04/2014;579
392;28/04/2014;368
392;20/06/2014;1106
392;28/06/2014;1053
392;09/04/2014;106
392;01/02/2014;210
393;01/01/2014;230
393;06/01/2014;65
393;04/01/2014;41
393;02/01/2014;312
393;05/01/2014;263
393;06/01/2014;65
394;16/12/2013;85
394;21/06/2014;513
394;20/04/2014;228
394;01/01/2014;199
395;18/02/2014;174
395;23/05/2014;214
395;18/02/2014;120
395;24/02/2014;37
396;16/04/2014;374
396;09/05/2014;171
398;26/01/2014;265
398;25/04/2014;36
398;Date_purchase;Price
398;21/04/2014;552
398;28/05/2014;40
398;03/05/2014;62
398;15/04/2014;287
399;12/05/2014;320
399;08/06/2014;80
399;04/06/2014;1082
399;14/06/2014;240
399;19/06/2014;240
399;25/06/2014;802
400;11/01/2014;356
400;20/06/2014;196
400;05/02/2014;321
400;06/04/2014;321
400;24/05/2014;178
400;20/01/2014;321
400;11/04/2014;481
400;10/03/2014;356
400;11/02/2014;142
400;27/01/2014;428
400;06/05/2014;160
400;22/04/2014;267
402;26/02/2014;114
402;16/06/2014;294
402;13/06/2014;195
402;26/06/2014;146
405;17/02/2014;975
405;23/05/2014;1007
405;29/05/2014;100
405;13/04/2014;807
405;23/05/2014;807
405;09/06/2014;1007
406;20/03/2014;805
406;21/03/2014;732
406;12/05/2014;256
406;18/06/2014;476
406;23/03/2014;842
406;26/06/2014;1026
406;11/05/2014;695
406;21/03/2014;952
406;26/05/2014;695
407;06/06/2014;132
407;09/06/2014;33
407;22/06/2014;363
407;16/06/2014;660
407;21/06/2014;660
407;28/06/2014;891
407;22/06/2014;165
408;11/04/2014;55
408;27/04/2014;124
408;04/05/2014;161
408;06/05/2014;55
408;20/06/2014;68
408;28/06/2014;167
409;07/01/2014;93
409;08/05/2014;193
409;30/05/2014;127
409;26/06/2014;133
409;28/06/2014;79
409;15/06/2014;60
409;02/04/2014;119
409;02/04/2014;33
409;06/03/2014;40
410;15/01/2014;2171
411;08/12/2013;3571
414;17/06/2014;412
414;24/06/2014;824
414;26/06/2014;219
414;20/06/2014;247
415;27/02/2014;801
415;14/05/2014;364
415;21/06/2014;36
416;13/11/2013;41
416;27/02/2014;185
416;01/06/2014;125
416;06/01/2014;158
416;07/12/2013;66
416;15/06/2014;66
416;24/04/2014;185
416;22/01/2014;72
417;20/02/2014;1761
417;07/05/2014;880
417;17/05/2014;440
418;10/11/2013;957
418;16/05/2014;765
418;19/04/2014;382
418;29/04/2014;861
418;25/03/2014;829
418;28/03/2014;415
418;08/12/2013;446
418;22/02/2014;510
418;29/01/2014;638
418;28/11/2013;31
419;02/04/2014;489
419;03/05/2014;783
419;03/04/2014;391
419;05/04/2014;522
419;28/05/2014;489
419;30/04/2014;424
419;10/06/2014;163
419;05/05/2014;424
419;21/05/2014;456
421;09/05/2014;81
422;06/12/2013;127
422;17/12/2013;75
422;27/03/2014;135
422;14/04/2014;195
422;15/05/2014;172
422;17/06/2014;172
424;17/01/2014;366
424;16/02/2014;201
424;15/06/2014;109
424;02/05/2014;348
424;18/03/2014;73
424;25/06/2014;183
424;19/02/2014;348
424;08/06/2014;293
427;10/03/2014;278
427;06/06/2014;657
427;04/04/2014;328
427;27/03/2014;303
427;02/04/2014;758
427;17/06/2014;127
427;19/05/2014;758
427;14/04/2014;328
427;16/04/2014;75
427;22/05/2014;707
427;30/03/2014;151
428;08/03/2014;112
428;27/03/2014;586
428;16/03/2014;135
428;29/03/2014;496
428;28/05/2014;676
428;30/03/2014;631
428;17/06/2014;631
428;21/04/2014;473
428;29/06/2014;315
428;01/05/2014;563
428;13/03/2014;270
430;23/12/2013;926
430;27/01/2014;694
431;09/05/2014;959
431;13/05/2014;694
431;29/05/2014;760
431;03/06/2014;660
431;14/06/2014;33
431;09/06/2014;363
431;03/06/2014;132
433;20/05/2014;3473
433;26/05/2014;1157
434;11/11/2013;165
434;11/11/2013;184
434;11/11/2013;204
434;11/11/2013;223
434;12/11/2013;97
435;20/01/2014;893
435;27/05/2014;59
435;15/04/2014;416
435;02/03/2014;387
435;30/06/2014;179
435;14/04/2014;834
435;14/05/2014;358
435;17/05/2014;684
435;12/04/2014;29
435;27/01/2014;208
435;01/03/2014;655
435;09/03/2014;148
435;25/02/2014;29
436;02/01/2014;95
436;09/04/2014;891
436;25/02/2014;286
436;06/03/2014;159
436;23/04/2014;159
436;04/03/2014;414
436;06/01/2014;191
436;11/04/2014;637
436;20/03/2014;796
437;30/01/2014;191
437;24/04/2014;159
437;21/02/2014;57
437;25/06/2014;135
438;05/03/2014;47
438;06/04/2014;40
438;19/03/2014;291
440;15/12/2013;1384
440;09/06/2014;5735
440;22/05/2014;593
444;24/03/2014;786
444;12/06/2014;500
444;29/04/2014;465
444;31/05/2014;1001
444;05/05/2014;750
444;23/05/2014;572
444;30/05/2014;715
445;11/11/2013;806
445;09/03/2014;638
445;24/02/2014;470
445;12/03/2014;33
445;30/05/2014;638
445;25/04/2014;302
445;24/01/2014;772
445;16/11/2013;806
445;15/05/2014;67
445;19/03/2014;268
445;03/05/2014;167
446;12/12/2013;558
446;26/05/2014;179
446;22/03/2014;268
446;13/04/2014;335
446;17/06/2014;647
446;09/04/2014;224
446;10/01/2014;32
446;05/06/2014;670
446;24/12/2013;446
446;27/04/2014;558
446;13/02/2014;558
447;21/11/2013;156
447;23/12/2013;370
447;26/03/2014;58
447;20/03/2014;175
447;12/04/2014;175
447;30/04/2014;351
447;08/01/2014;58
448;21/12/2013;963
448;06/02/2014;37
448;07/02/2014;148
448;02/04/2014;259
448;08/01/2014;148
448;13/03/2014;37
448;06/01/2014;703
448;13/06/2014;926
448;26/12/2013;444
450;15/01/2014;491
450;07/03/2014;491
451;02/01/2014;319
451;18/04/2014;278
451;26/04/2014;208
452;31/05/2014;288
452;09/06/2014;66
452;04/06/2014;66
452;30/06/2014;376
452;16/06/2014;354
452;23/06/2014;132
452;20/06/2014;132
452;24/06/2014;177
452;25/06/2014;598
452;06/06/2014;110
454;02/12/2013;248
454;19/06/2014;414
454;07/01/2014;517
454;01/01/2014;331
454;04/05/2014;228
454;17/02/2014;248
454;24/03/2014;41
454;23/01/2014;414
454;21/06/2014;497
454;15/06/2014;62
454;21/02/2014;186
454;28/03/2014;414
455;01/01/2014;348
455;14/04/2014;574
455;09/06/2014;225
455;22/06/2014;389
455;28/01/2014;266
455;05/03/2014;574
455;23/03/2014;451
455;24/06/2014;389
455;29/06/2014;348
455;23/05/2014;246
455;19/04/2014;369
455;21/03/2014;102
455;05/06/2014;123
455;07/02/2014;143
456;18/04/2014;524
456;02/06/2014;1414
456;30/06/2014;366
456;05/06/2014;366
456;11/06/2014;209
456;13/05/2014;314
456;06/05/2014;628
456;23/05/2014;262
456;19/05/2014;733
